0
0
0
-4000
0
-200
0
-4000
0
-200
0
-4000
0
-200
0
-4000
0
-200
0
-4000
0
-200
0
-4000
0
-200
0
-4000
0
-200
0
-4000
0
-200
0
-4000
0
-200
0
-4000
0
0
